,text,label
7302,嗯我这里不需要谢谢,3
7303,哎是的我现在是讲话不方便你晚点打好吧,4
7304,哦资料,5
7305,我资料,5
7306,对你是什么的,1
7307,支付再说,4
7308,没有没没有的,2
7309,单身你这个点,1
7310,嗯现在不单身,2
7311,啊我现在嗯,5
7312,我不我不是单身的单身怎么,2
7313,啊对对对不好意思我现在上班换时间行吗现在不方便,4
7314,现在我我现在我有事回头再说这个事也行吗,4
7315,啊我现在开,5
7316,那个那个单身我一卸载掉了,3
7317,我现在是是的,1
7318,没注册资料啊,2
7319,就是把,1
7320,是我现在有了,2
7321,搞错了是,2
7322,喂不是的嗯,2
7323,对我是单身嘛,1
7324,对啊我是单身的呀,1
7325,没事就好,2
7326,是是是单身,1
7327,哦不是真吗,2
7328,嗯不是单身吧,2
7329,不是用不用,2
7330,现在说话方便回头再说吧好吧,4
7331,我说那个应该是注册过很久的事了我现在已经找到了,2
7332,什么这个不需要了谢谢,3
7333,对我现在在上班我不方便接电话不好意思啊,4
7334,对现在先,1
7335,现在没了,5
7336,呃现在是了,1
7337,呃不是啊,2
7338,那个我我按错了,2
7339,呃不用嗯,3
7340,哦不是嗯嗯,2
7341,近期搞错了啊,2
7342,那不是不用嗯,2
7343,行啊再见啊,3
7344,现在有事呢,4
7345,哦不好意思那个我填错了,3
7346,嗯不需要可以,3
7347,啊我是单身的,1
7348,哦哦哦哦这个不需要了,3
7349,啊你搞错了啊,2
7350,哦不用了已经找到了谢谢啊,2
7351,我是大阵,1
7352,没有还瞎玩的,3
7353,离异了,1
7354,那不用了啊,3
7355,我我需要好吧谢谢,3
7356,哦哦哦哦哦哦哦哦我我是丽丽,5
7357,先这样现在不方便讲我那个我又是这样子啊,4
7358,多注册的,5
7359,哦不行啊啊,2
7360,哦那个只是五点看一下的,3
7361,知道嗯,5
7362,嗯你不是不,2
7363,呃不是啦不是,2
7364,有没有没有啊,2
7365,搞错了吧可能,2
7366,不是了已经找到了谢谢,2
7367,嗯我现在外面嗯,4
7368,我没有住在,6
7369,用谢谢不用,3
7370,我是单身哪你什么呀,1
7371,哦不不是在,2
7372,哦我那不是了,2
7373,我现在在外面出差了不好意思啊,4
7374,现在这样子现在比较我现在在外地现在怎么考虑的,4
7375,啊不用了女士,3
7376,对呀但你这个是广东的号码吧,1
7377,对不起不行,3
7378,我呗,5
7379,现在还是不是爱我那不是我我已经快汽车积累人脉是我儿子,2
7380,你晚点打电话现在拿,4
7381,好不好行那个,5
7382,啊已经没有了,2
7383,这不是我搞的,2
7384,嗯赞成那个就,5
7385,嗯不不用,3
7386,哦不不用,3
7387,是啊是啊暂时没这个想法,3
7388,嗯不现在不是,2
7389,啊他那个,5
7390,我说我在外面开车在路上啊,4
7391,不是了几个月的,2
7392,是的是的是的不好意思哈我这个只是跟就是怎么说呃朋友怂恿的哈这个这个,1
7393,嗯现在找到了,2
7394,啊没有我的事,2
7395,嗯现在也是,1
7396,哦我现在嗯,5
7397,不知道吗,5
7398,啊不用我不是,2
7399,嗯不是的好,2
7400,对是单身,1
7401,有个东西,5
7402,我在开会你晚一点到吧好好谢谢啊,4
7403,嗯那个我现在上班了不方便,4
7404,啊是的是的再见啊,1
7405,哎没有注册过谢谢,2
7406,现在我有点忙晚点再打电话行不行,4
7407,那个我我就,5
7408,嗯没有了知道,5
7409,现在不需要了不需要了哈谢谢嗯,3
7410,对回头再说啊我正想给你打电话说说这这边有事不方便接,4
7411,哦弄错了吧,2
7412,他不需要,3
7413,啊是的没有了,2
7414,已经结婚的了,2
7415,哦是单身,1
7416,对你现在没时间跟你说这个帮忙查到,4
7417,对呀我注册,1
7418,这单身呢,1
7419,啊那那个东西,5
7420,那个我不是,2
7421,哦是的女士,1
7422,哦你众多一个小时左右打过来啊我现在在忙啊,4
7423,哦现在还小,5
7424,他们说到不行,2
7425,啊不是啊有了,2
7426,单身把资料,1
7427,喂我现在忙呢,4
7428,不是嗯呢,2
7429,嗯不是我是了,2
7430,对我是单身,1
7431,报一人打错了,2
7432,我现在在开车没时间回头再说好吧,4
7433,搞错没拿错了,2
7434,哦没有了哈,2
7435,哦那睡觉先不说了哦哦哦,4
7436,对呀我今天做单身啊,1
7437,对现在在上班不方便哈晚点再送的号,4
7438,啊就是身份证,1
7439,呃不不需要,3
7440,呃你就是不想,5
7441,没有没有错的,2
7442,晚点回去跟你讲好吧现在现在有点不太方便,4
7443,啥那个事,5
7444,就是边上啊,1
7445,我现在在外面忙着呢我怎么,4
7446,嗯我是单块啊,1
7447,呃现在在,5
7448,呃没有呃对,2
7449,对我再试试,1
7450,是没有,3
7451,我就说有事情回头再联系好吧,4
7452,哎我是单身,1
7453,哦谢谢不用啊,3
7454,嗯是你们是哪里,1
7455,现在没空有空的人现在在外面,4
7456,就是做这件事,5
7457,一会再说,4
7458,目前是单身但我现在在忙工作没有时间接听电话回头再说啊好再见,4
7459,说不用,3
7460,啊那你搞错了,2
7461,哦不是挂了啊,2
7462,不是我现在正在工作了能回头重,4
7463,现在单身用了现在在上班不是很方便接电话啊,4
7464,啊我现在在上班不方便接这个电话,4
7465,哦现在不单身,2
7466,没没有注册啊,2
7467,呃我现在忙吧,4
7468,现在没空晚点再打电话过来吧好吧,4
7469,不是的我们找到了谢谢啊,2
7470,哎不需要了哦,3
7471,啊你好不好意思啊我现在在忙,4
7472,嗯那嗯不是,2
7473,我想现在没时间正忙的吗不好意思,4
7474,呃是九是单身,1
7475,啊不好意思那个那个之前是别人的不是我的我这边现在忙着,4
7476,没没有吧,3
7477,不是信阳再见,2
7478,不是有老公啊,2
7479,真没时间啊,4
7480,呃我现在在上班不太方便,4
7481,嗯打错电话了不好意思啊,2
7482,他是资料,5
7483,那个手机玩的吧,5
7484,哦你搞错了,2
7485,嗯我先方便,5
7486,不是哎,2
7487,暂时不用睡觉,3
7488,他现在不是吧,2
7489,不好意思啊我暂时不太方便说电话那个我现在有事情那个不好意思啊,4
7490,我在开会啊,4
7491,滚能不能弄,5
7492,不是啊不是的,2
7493,还我我不当承诺我就用幺八很多对吧,5
7494,没有我有老公,2
7495,珍爱网我是啊,1
7496,我不我现在,2
7497,嗯我说不是了现在已经找到了,2
7498,没有了嗯好的,2
7499,不是要,2
7500,嗯不单身不在,2
7501,啊不用了我这个管理你已经找到了啊谢谢,2
7502,我不是不,2
7503,我现在不方便接电话晚点再打过去吧,4
7504,哦我没注册呀,2
7505,哦哦哦您是来男孩的,5
7506,哦不好意思我现在已经找到了,2
7507,哦我我不是啊,2
7508,我现在没有空了等等打过来一个小时打过钱没动,4
7509,嗯准备单身,1
7510,你你现在是吧,1
7511,我看开会了回头再说,4
7512,你你说他意思,5
7513,我现在在开车子哈回头再说好吗就注册了一注册了,4
7514,嗯我是单身嘛,1
7515,现在在忙呢哈,4
7516,是啊现在,1
7517,不不需要不需要谢谢啊,3
7518,那我现在很忙,4
7519,没有不算啊,2
7520,啊等等现在没有时间啊好好开车,4
7521,啊现在还是单身我我又在再聊了,4
7522,喂你搞错了啊,2
7523,单身还不行,1
7524,哦我想不是,2
7525,哦不需要是吧,3
7526,啊我那个是,5
7527,不是不是你们,2
7528,是的我现在上班不方便接电话不好意思啊,4
7529,嗯不用不用哈,3
7530,哦不已经找到了,2
7531,不是不是了好,2
7532,可以加打错了,2
7533,我不是了不过现在有一个朋友在这里说在这里卡,2
7534,哦不用好谢谢,3
7535,那现在忙啊,4
7536,不是不是我,2
7537,我是呀,1
7538,嗯现在在上班不方便是吧,4
7539,嗯对不是,2
7540,不用行行,3
7541,好玩好玩好玩是好玩而已,3
7542,好好对啊不不不是我没注册啊谢谢啊,2
7543,啊不需要了我已经找到了,2
7544,不是注册的呀,2
7545,好单身的,1
7546,哦不需要不,3
7547,哦我是本,1
7548,啊不好意思我现在上班不方便接电话,4
7549,没没有没有住,2
7550,对我现在现,1
7551,喂你能听到啊,5
7552,哦没有了那,2
7553,现在不需要嗯,3
7554,我只记得什么,5
7555,啊有女朋友,2
7556,哎现在有事情,4
7557,不好意思啊我现在有点忙完了回头说好吗,4
7558,你好我在上班好等恐怕再聊哈,4
7559,没有啊晓得了,3
7560,我现在很单身,1
7561,是我现现在有点不太方便你晚点跟我联系吧,4
7562,啊新东西嘛,5
7563,不能讲,5
7564,我讲现在正在上班呢不太方便,4
7565,嗯您搞错了吧,2
7566,今天那个,5
7567,哦我亲没有了,2
7568,嗯这没有去啊谢谢啊,3
7569,有有不是不是,2
7570,我现在先忙着回头再说吧,4
7571,我已经订婚了,2
7572,不是选了啊,2
7573,啊已经找到了我下了啊,2
7574,哎呀你们这个张文一天,5
7575,喂你们是,5
7576,这个搞错了啊,2
7577,我是单身涨了,1
7578,这样子吧那个老师我现在开车,4
7579,不是单身的,2
7580,我现在有事先不方便啊晚点再说,4
7581,伪造资料,5
7582,没有姓蔡,3
7583,哦我现在在忙呢我回头再回联系您好吗,4
7584,嗯我不单身了啊,2
7585,对没珍爱网我我现在就说那个,5
7586,啊现在那个,5
7587,还是单身,1
7588,啊那个对,1
7589,是的我回头再调现在经验回头再联系啊,4
7590,我我是把我的,1
7591,喂不不用过来,3
7592,嗯那女士,5
7593,我现在不是刚错了一个,2
7594,噢现在没空啊先这样子,4
7595,哦不用了谢谢你啊不好意思啊,3
7596,哦哦哦不用不用,3
7597,啊不需要不用,3
7598,我现在有啥呢,5
7599,珍爱网你好我不需要了谢谢,3
7600,我现在没空我在外面有点事情,4
7601,我现在已经找到了哪个不好意思哪个好吧啊,2
7602,先不用忙着呢,3
7603,嗯好不需要谢谢,3
7604,不是哦,2
7605,你你搞错了呗,2
7606,晚上是没有,2
7607,哦搞错了他们,2
7608,啊不是不是是,2
7609,啊现在没时间好好挂了哈,4
7610,呃我说没有了,2
7611,随便填了没有,3
7612,每一注册过吧,5
7613,好谢谢我已经找到了,2
7614,嗯不用了谢,3
7615,哦哦哦哦你好,5
7616,不是不是我的手机您搞错了,2
7617,没有空现在,4
7618,啊那个不好意思我现在不太方便接电话那个晚点好吗我现在有事好吧,4
7619,空了不方便哎,4
7620,我还单身了我一声我现在不是单身了,2
7621,错了不是我,2
7622,嗯已经找到了不好意思,2
7623,啊我已经找到了谢谢啊,2
7624,哦好好好那那那那那那以后再说啊嗯,4
7625,是啊不是,2
7626,就我弄错了嗯,2
7627,我就挂了,3
7628,我不是的对,2
7629,这样我现在上班不太方便好吗,4
7630,你没有搞错吧,2
7631,啊你好不好意思不好意思我已经找到了,2
7632,啊没有找着了,2
7633,啊我那个不是,2
7634,没有哇,3
7635,嗯知道吧,5
7636,哦不不需要了我有了,3
7637,嗯不是不是是,2
7638,这个啊这个是朋友拿手机玩没有还是,2
7639,啊不是我,2
7640,啊不好意思我现在睡觉啊不方便接电话,4
7641,呃不用不用好,3
7642,对的我是注册,1
7643,单身咋的,1
7644,离异,1
7645,说我都不知道,5
7646,我觉的结婚了,2
7647,现在没有空,4
7648,我现在不方便接个打给你好吧,4
7649,那我我是单身单身不用,3
7650,呃不需要交,3
7651,哦不是的了,2
7652,好好好我现在上班不好意思啊不方便,4
7653,那我现在不不用不用了,3
7654,我不是单身呢,2
7655,嗯没事的,2
7656,哦对啊不是喽,2
7657,我听不到,4
7658,我有对象呢,2
7659,现在上班不方便讲话,4
7660,嗯没时间注册,4
7661,单身单身,1
7662,呃现在不是啦,2
7663,嗯那个不用,3
7664,我不着那个,3
7665,我现在呃,5
7666,不需要是,3
7667,不是不是啊好好好谢谢好好,2
7668,嗯不是的哈,2
7669,要不能没用吗,5
7670,我在上班不方便好吧,4
7671,啊不是的好吧,2
7672,嗯是了不是了,2
7673,哦我想睡觉,4
7674,我现在在上班不太方便等下要开会,4
7675,这单身呢,1
7676,啊是是是不过伙食线上同事还没有到公司那个规定的那个可以倩倩年龄吧,5
7677,我已经删掉了,3
7678,我现在现在下班好吵我听不到你说什么了,4
7679,没没有注册过完了哈谢谢谢谢,3
7680,我用不用了,3
7681,啊我有女朋友,2
7682,那个不需要了,3
7683,快了快还是咱,5
7684,啊对啊我单身,1
7685,现在忙我到现在我现在马上没这样子在干嘛,4
7686,哦我现在在上班明天不方便,4
7687,我靠你搞错了,2
7688,单身老魏,1
7689,哦没没没没有,2
7690,哦知道了,5
7691,对单身我现在有事我在上班回头再说哈,4
7692,钢木资料啊,5
7693,哦我没有了,2
7694,我现在没没,5
7695,我不是男士,2
7696,对您现在我我现在不方便在机场呢回头再联系可以吗,4
7697,哦对单身,1
7698,哦不是单身了,2
7699,嗯我这些是单身于哈喽啊,1
7700,啊不用谢谢哈,3
7701,啊你这个电话号是不是我在上班我晚点给你打电话好吧行不行,4
7702,哦最近没有空谢谢,3
7703,哦没有呀,3
7704,哦现在上班不方便说话啊,4
7705,啊搞错了,2
7706,没人知道啊行,5
7707,喂我那个,5
7708,是我现在在外面有事才会晚一会吧,4
7709,不是我结婚的,2
7710,我现在有点事情等我回头给你打电话吧,4
7711,那个我今天上班了回头再说好吧,4
7712,你好我我现在在忙啊,4
7713,不好意思我现在已经找到真爱了,2
7714,他曾在那里承载给我是吧,5
7715,单身两个呢,1
7716,啊没有没有没,2
7717,喂你好不好意思这边不需要,3
7718,我是单元,1
7719,不用听了,3
7720,好不需要了哈谢谢了谢谢,3
7721,呃暂时呃有了谢谢啊,2
7722,哦呃不不需要,3
7723,哦哦哦哦好,1
7724,那现在方便现在人在国外好吧,4
7725,现在现在我刚找了找一个女朋友,2
7726,他们资料啊,5
7727,啊对对对还是,1
7728,哦搞错了呗嗯,2
7729,加瓦的资料,5
7730,一打错了哎,2
7731,我又不是,2
7732,没没有没,3
7733,嗯是咋啦,1
7734,那倒不用了,3
7735,我我现在你这个要跟他妈说我这个我我不过,5
7736,嗯我是单身哎,1
7737,啊离婚了,1
7738,我知道有人呢,5
7739,啊你好我现在上班了没时间好谢谢,4
7740,我是单身嘛,1
7741,没有那个玩的,3
7742,哦不需要换,3
7743,呃呃不是我,2
7744,呃不用不用嗯,3
7745,是千不到字,5
7746,嗯嗯不是我吧,2
7747,现在还是三天,1
7748,嗯不需要了我已经找到了谢谢,2
7749,哦没有已经好了嗯嗯嗯谢谢啊谢谢你,3
7750,不是啊咋了,2
7751,哦哦哦那个是我,5
7752,嗯不用唱,3
7753,啊不是好的,2
7754,哎我听不见你说啥我在外面我这听不见说啥嘞,4
7755,啊不是他的啊,2
7756,不是我他没在,4
7757,这样子好吧你等一下打过来好吧我这边那个上次在,4
7758,搞得我就说没事挂了啊,3
7759,哦现在我在忙,4
7760,啊对我不太方便回头再说吧好吧,4
7761,不能下来,5
7762,哦哦哦我我那是好久前注册的吧,3
7763,呃我不知道谁,5
7764,啊用不用,3
7765,不不用不用不用那是不小心注册的,3
7766,啊托着我是,1
7767,我不不需要了,3
7768,哎呀开玩笑的狗就好耍了,3
7769,弄错的弄错了,2
7770,对现在是,1
7771,嗯开会,4
7772,哦不知道啊嗯,5
7773,现在没有了谢谢了,5
7774,对啊什么事啊,1
7775,哎你好你好你好你我现在上班你稍后下班打这个电话好不好那先这样好拜拜,4
7776,你回来吧我是,1
7777,我现在在外面对不起哈有事,4
7778,没有没问啥也没有了谢谢,3
7779,好谢谢不用了,3
7780,没有没有的,2
7781,我不是不行,2
7782,罗谢谢我珍爱网上弄吧,3
7783,呃呃呃不是了,2
7784,嗯我现在有事,4
7785,对我是单身,1
7786,现在有事嗯好好好,4
7787,现在有点麻烦回头再说,4
7788,我现在已经找到找到了没机会了,2
7789,钱弄错了啊,2
7790,呃我还是什么,1
7791,预留一个具体事情的我先不跟你说好不好,4
7792,不是吧我已经找到了,2
7793,啊不是的是是,2
7794,哦知道嗯,5
7795,那个不用了因为之前我弄得那个登不进去,3
7796,单身我了啊,1
7797,我不是哦,2
